# Frame,Score
data/no-person/frame_0469.jpg,0.0
data/no-person/frame_0500.jpg,0.0
data/no-person/frame_1197.jpg,0.0
data/no-person/frame_0199.jpg,0.0
data/no-person/frame_1205.jpg,0.0
data/no-person/frame_1385.jpg,0.0
data/no-person/frame_1358.jpg,0.0
data/no-person/frame_0491.jpg,0.0
data/no-person/frame_0746.jpg,0.0
data/no-person/frame_0505.jpg,0.58904076
data/no-person/frame_0045.jpg,0.0
data/no-person/frame_0730.jpg,0.0
data/no-person/frame_0036.jpg,0.0
data/no-person/frame_1390.jpg,0.0
data/no-person/frame_1376.jpg,0.0
data/no-person/frame_0878.jpg,0.0
data/no-person/frame_0032.jpg,0.0
data/no-person/frame_1383.jpg,0.0
data/no-person/frame_0485.jpg,0.0
data/no-person/frame_0017.jpg,0.0
data/no-person/frame_0709.jpg,0.0
data/no-person/frame_1373.jpg,0.0
data/no-person/frame_0725.jpg,0.0
data/no-person/frame_0203.jpg,0.0
data/no-person/frame_0056.jpg,0.0
data/no-person/frame_0492.jpg,0.0
data/no-person/frame_0040.jpg,0.0
data/no-person/frame_0718.jpg,0.0
data/no-person/frame_0735.jpg,0.0
data/no-person/frame_0898.jpg,0.0
data/no-person/frame_1378.jpg,0.0
data/no-person/frame_0899.jpg,0.0
data/no-person/frame_0504.jpg,0.5586433
data/no-person/frame_0727.jpg,0.0
data/no-person/frame_0906.jpg,0.0
data/no-person/frame_1220.jpg,0.0
data/no-person/frame_0720.jpg,0.0
data/no-person/frame_0007.jpg,0.0
data/no-person/frame_0488.jpg,0.0
data/no-person/frame_0000.jpg,0.0
data/no-person/frame_1225.jpg,0.0
data/no-person/frame_0226.jpg,0.0
data/no-person/frame_0055.jpg,0.0
data/no-person/frame_0049.jpg,0.0
data/no-person/frame_0731.jpg,0.0
data/no-person/frame_0699.jpg,0.0
data/no-person/frame_0697.jpg,0.0
data/no-person/frame_1224.jpg,0.0
data/no-person/frame_0477.jpg,0.0
data/no-person/frame_1371.jpg,0.0
data/no-person/frame_0054.jpg,0.0
data/no-person/frame_0020.jpg,0.0
data/no-person/frame_0871.jpg,0.0
data/no-person/frame_0059.jpg,0.0
data/no-person/frame_0046.jpg,0.0
data/no-person/frame_0218.jpg,0.0
data/no-person/frame_0211.jpg,0.0
data/no-person/frame_0873.jpg,0.0
data/no-person/frame_0889.jpg,0.0
data/no-person/frame_0453.jpg,0.0
data/no-person/frame_0050.jpg,0.0
data/no-person/frame_0919.jpg,0.0
data/no-person/frame_0870.jpg,0.0
data/no-person/frame_0214.jpg,0.0
data/no-person/frame_0867.jpg,0.0
data/no-person/frame_1217.jpg,0.0
data/no-person/frame_0027.jpg,0.0
data/no-person/frame_0462.jpg,0.0
data/no-person/frame_1392.jpg,0.0
data/no-person/frame_1367.jpg,0.0
data/no-person/frame_0715.jpg,0.0
